name,created_at,word from wordlist,found word,original tweet,tweet
"Klein-Schmeink, Maria",Tue Oct 20 07:17:59 +0000 2020,fallzahl,fallzahlen,"""Wenn die Infektionszahlen niedrig sind, dann können alle wesentlich mehr Freiheiten genießen als bei hohen Fallzahlen."" 
Deshalb jetzt freiwillig Kontakte reduzieren, da wo es geht. Und natürlich: #AHA + L https://t.co/rEqNSwBLc9","['infektionszahlen', 'niedrig', 'wesentlich', 'mehr', 'freiheiten', 'genießen', 'hohen', 'fallzahlen', 'deshalb', 'freiwillig', 'kontakte', 'reduzieren', 'geht', 'natürlich', 'aha', 'l']"
"Klein-Schmeink, Maria",Tue Oct 20 09:13:05 +0000 2020,kurzarbeit,kurzarbeit,"@hasenjuergen Ja, weltweit &amp; auch bei uns. Kurzarbeit federt oft nur einen Teil der Einkommenseinbußen, prekäre Arbeitsplätze fallen ganz weg, Hilfen für Kleine Selbstständige nicht passgenau, sozial Benachteiligte haben insgesamt schlechteren Gesundheitszustand, damit stärker gefährdet.","['ja', 'weltweit', 'kurzarbeit', 'federt', 'oft', 'teil', 'einkommenseinbußen', 'prekäre', 'arbeitsplätze', 'fallen', 'ganz', 'hilfen', 'kleine', 'selbstständige', 'passgenau', 'sozial', 'benachteiligte', 'insgesamt', 'schlechteren', 'gesundheitszustand', 'stärker', 'gefährdet']"
"Klein-Schmeink, Maria",Wed Oct 21 10:44:39 +0000 2020,rki,rki,"In NRW wohnen nun 2/3 der Bevölkerung in Corona-Risikogebiet. Ca.12 Millionen Einwohner nach Zahlen des RKI.
#Münster mit ca 315.300 Einwohnern einzige größere Stadt, die mit 33 Fällen/100.000 Einw. in den letzten 7 Tage unter Kennzahl von 50 blieb. 
Leute, bleibt umsichtig!","['nrw', 'wohnen', 'bevölkerung', 'coronarisikogebiet', 'ca', 'millionen', 'einwohner', 'zahlen', 'rki', 'münster', 'ca', 'einwohnern', 'einzige', 'größere', 'stadt', 'fällen', 'einw', 'letzten', 'tage', 'kennzahl', 'blieb', 'leute', 'bleibt', 'umsichtig']"
"Klein-Schmeink, Maria",Wed Oct 21 12:55:42 +0000 2020,infektionsgeschehen,infektionsgeschehen,"@DemmlerGertrud Nur die Inzidenzzahlen reichen nicht, ist klar. Aber Indikator für Umsteuern Richtung freiwilliger Kontakteinschränkung, meine ich schon. Bei  zielgruppenbezogenen Präventionskonzepten habe ich Mühe mir das vorzustellen, weil das momentane Infektionsgeschehen ja breit gesteut ist","['inzidenzzahlen', 'reichen', 'klar', 'indikator', 'umsteuern', 'richtung', 'freiwilliger', 'kontakteinschränkung', 'schon', 'zielgruppenbezogenen', 'präventionskonzepten', 'mühe', 'vorzustellen', 'momentane', 'infektionsgeschehen', 'ja', 'breit', 'gesteut']"
"Klein-Schmeink, Maria",Wed Oct 21 14:18:15 +0000 2020,alltagsmaske,alltagsmaske,"Abgeordnete, die die Wörter Verantwortung, Rücksicht und Solidarität nicht kennen. MdB und Mitarbeiter*nnen des Bundestages gefährden. Puuh
#Alltagsmaske","['abgeordnete', 'wörter', 'verantwortung', 'rücksicht', 'solidarität', 'kennen', 'mdb', 'mitarbeiter', 'nnen', 'bundestages', 'gefährden', 'puuh', 'alltagsmaske']"
"Klein-Schmeink, Maria",Wed Oct 21 16:10:32 +0000 2020,corona,corona,"Da wird man ja früh tätig...
Ferien ja gut genutzt. ...  #NRW #Schule #Corona","['ja', 'früh', 'tätig', 'ferien', 'ja', 'gut', 'genutzt', ' ', 'nrw', 'schule', 'corona']"
"Klein-Schmeink, Maria",Thu Oct 22 14:19:34 +0000 2020,quarantäne,quarantäne,"@EtgetonStefan Gute Liste, aber im konkreten nicht einfach durchzusetzen. Z.B. wer kann freiwillig in Quarantäne gehen, wenn der Arbeitgeber nicht mitspielt? Solche Fragen gehören geklärt, fordere ich schon lange.","['gute', 'liste', 'konkreten', 'einfach', 'durchzusetzen', 'z', 'b', 'wer', 'freiwillig', 'quarantäne', 'gehen', 'arbeitgeber', 'mitspielt', 'fragen', 'gehören', 'geklärt', 'fordere', 'schon', 'lange']"
"Klein-Schmeink, Maria",Fri Oct 23 16:26:52 +0000 2020,quarantäne,quarantäne,Das wirft eine wichtige Frage auf: bei freiwilliger Quarantäne fehlt die arbeitsrechtliche Basis. Das muss dringend geregelt werden. #Corona-Strategie,"['wirft', 'wichtige', 'frage', 'freiwilliger', 'quarantäne', 'fehlt', 'arbeitsrechtliche', 'basis', 'dringend', 'geregelt', 'coronastrategie']"
"Klein-Schmeink, Maria",Fri Oct 23 17:16:04 +0000 2020,gesundheitsamt,gesundheitsamt,"@pflegekraft_ms Komisch. Wenn vom Gesundheitsamt angeordnet, gibt es Verdienstausfall.","['komisch', 'gesundheitsamt', 'angeordnet', 'gibt', 'verdienstausfall']"
"Klein-Schmeink, Maria",Fri Oct 23 17:49:32 +0000 2020,alltagsmaske,alltagsmasken,Jetzt gerne auch noch mit Untertiteln für hörbeeinträchtigte Menschen! #Alltagsmasken,"['gerne', 'untertiteln', 'hörbeeinträchtigte', 'menschen', 'alltagsmasken']"
"Klein-Schmeink, Maria",Fri Oct 23 18:51:26 +0000 2020,maske,masken,"Leute, haltet Abstand, wascht die Hände und zieht eure Masken an! #Wellenbrecher #Coronapandemie","['leute', 'haltet', 'abstand', 'wascht', 'hände', 'zieht', 'masken', 'wellenbrecher', 'coronapandemie']"
"Klein-Schmeink, Maria",Sun Oct 25 08:02:06 +0000 2020,coronapandemie,coronapandemie,"Richtig, mir leuchtet nicht ein warum die Bedingungen dafür jetzt nicht geschaffen werden.  @GKV_SV @kbv4u #FlattenTheCurve 
#Coronapandemie","['richtig', 'leuchtet', 'warum', 'bedingungen', 'dafür', 'geschaffen', 'flattenthecurve', 'coronapandemie']"
"Klein-Schmeink, Maria",Sun Oct 25 09:42:44 +0000 2020,corona,corona,"Vorauswertung der @NAKO_Studie zeigt, dass #Angst &amp; Symptome von #Depressionen im Frühjahr wegen #corona deutlich zugenommen haben. 113.000 Deutsche befragt. Jetzt im Herbst muss sichergestellt sein, dass Menschen mit  psychischen Belastungen nicht alleine bleiben.","['vorauswertung', 'zeigt', 'angst', 'symptome', 'depressionen', 'frühjahr', 'wegen', 'corona', 'deutlich', 'zugenommen', 'deutsche', 'befragt', 'herbst', 'sichergestellt', 'menschen', 'psychischen', 'belastungen', 'alleine', 'bleiben']"
"Klein-Schmeink, Maria",Sun Oct 25 10:20:10 +0000 2020,intensivbett,intensivbetten,"Die Zahlen der Covid-19 Parienten auf #Intensivstationen haben sich innerhalb einer Woche verdoppelt. Ein Warnsignal, auch wenn noch genügend freie Intensivbetten vorhanden sind, fehlt es regional  stark an Intensivpflegekräften. Ein sehr entscheidender Faktor. #FlattenTheCurve","['zahlen', 'covid', 'parienten', 'intensivstationen', 'innerhalb', 'woche', 'verdoppelt', 'warnsignal', 'genügend', 'freie', 'intensivbetten', 'vorhanden', 'fehlt', 'regional', 'stark', 'intensivpflegekräften', 'entscheidender', 'faktor', 'flattenthecurve']"
"Klein-Schmeink, Maria",Sun Oct 25 14:38:29 +0000 2020,pandemie,pandemie,"Bin entsetzt &amp; zugleich froh dass niemand zu Schaden kam.Das ist aufs Schärfste zu verurteilen. Es geht um Einschüchterung. Das dürfen wir nicht zulassen, sondern müssen uns schützend vor all die stellen,die uns in der  Pandemie mit höchstem persönlichen Einsatz unterstützen #RKI","['entsetzt', 'zugleich', 'froh', 'niemand', 'schaden', 'kamdas', 'aufs', 'schärfste', 'verurteilen', 'geht', 'einschüchterung', 'dürfen', 'zulassen', 'müssen', 'schützend', 'all', 'stellen', 'pandemie', 'höchstem', 'persönlichen', 'einsatz', 'unterstützen', 'rki']"
"Klein-Schmeink, Maria",Sun Oct 25 17:30:19 +0000 2020,corona,corona,"Intensivkapazitäten auf dem Schirm haben, ja. Aber wir dürfen der Entwicklung nicht Wochen hinterherlaufen. #corona","['intensivkapazitäten', 'schirm', 'ja', 'dürfen', 'entwicklung', 'wochen', 'hinterherlaufen', 'corona']"
"Klein-Schmeink, Maria",Mon Oct 26 17:34:11 +0000 2020,corona,corona,Genau das steht zu befürchten. #corona #FlattenTheCurve,"['genau', 'steht', 'befürchten', 'corona', 'flattenthecurve']"
"Klein-Schmeink, Maria",Tue Oct 27 05:45:02 +0000 2020,quarantäne,quarantäne,"Wichtiger denn je: die Familien brauchen alltagstaugliche Freistellungsregelungen wenn die Kinder krank oder in Quarantäne sind. Deshalb fordern wir Verbesserungen beim #Kinderkrankengeld. Nicht nur wegen der #Coronapandemie

https://t.co/ui7QAioR0l","['wichtiger', 'je', 'familien', 'brauchen', 'alltagstaugliche', 'freistellungsregelungen', 'kinder', 'krank', 'quarantäne', 'deshalb', 'fordern', 'verbesserungen', 'beim', 'kinderkrankengeld', 'wegen', 'coronapandemie']"
"Klein-Schmeink, Maria",Thu Oct 29 08:57:38 +0000 2020,infektionsrate,infektionsrate,"Ja, wir müssen ALLE mittun, haben alle Verantwortung die Infektionsrate wieder zu senken. Es wurde viel Zeit vertan rechtzeitig durch nachvollziehbare Massnahmen &amp; Hilfen für Akzeptanz zu sorgen. Ich vermisse in der Rede der Kanzlerin die Perspektive. Was kommt nach dem Lockdown? https://t.co/K7rH42GtPw","['ja', 'müssen', 'mittun', 'verantwortung', 'infektionsrate', 'senken', 'wurde', 'zeit', 'vertan', 'rechtzeitig', 'nachvollziehbare', 'massnahmen', 'hilfen', 'akzeptanz', 'sorgen', 'vermisse', 'rede', 'kanzlerin', 'perspektive', 'kommt', 'lockdown']"
"Klein-Schmeink, Maria",Thu Oct 29 08:57:38 +0000 2020,lockdown,lockdown,"Gut, dass Kitas &amp; Schulen soweit vertretbar offen bleiben.
Die Hilfen für alle Bereiche die unter dem teilweisen lockdown leiden, müssen passgenau &amp; verlässlich sein.","['gut', 'kitas', 'schulen', 'soweit', 'vertretbar', 'offen', 'bleiben', 'hilfen', 'bereiche', 'teilweisen', 'lockdown', 'leiden', 'müssen', 'passgenau', 'verlässlich']"
"Klein-Schmeink, Maria",Thu Oct 29 08:57:38 +0000 2020,lockdown,lockdown,"Es braucht schnell und kurzfristig eine tragfähige Unterstützung und Absicherung für Gastronomie, Kultur und Veranstalter, sie müssen klare Bedingungen auch nach dem teilweisen lockdown haben.","['braucht', 'schnell', 'kurzfristig', 'tragfähige', 'unterstützung', 'absicherung', 'gastronomie', 'kultur', 'veranstalter', 'müssen', 'klare', 'bedingungen', 'teilweisen', 'lockdown']"
"Klein-Schmeink, Maria",Fri Oct 30 06:42:25 +0000 2020,lockdown,lockdown,Man konnte sich angesichts der zunehmenden stationären Corona-Fälle über das Papier der Ärzteschaft schon wundern zumal die vorgeschlagenen Massnahmen höchst allgemein blieben. #Lockdown,"['konnte', 'angesichts', 'zunehmenden', 'stationären', 'coronafälle', 'papier', 'ärzteschaft', 'schon', 'wundern', 'zumal', 'vorgeschlagenen', 'massnahmen', 'höchst', 'allgemein', 'blieben', 'lockdown']"
"Klein-Schmeink, Maria",Fri Oct 30 16:13:06 +0000 2020,intensivstation,intensivstationen,@zuvielekoeche @monasterium Genau. Wir sehen die stationären Fälle und diejenigen auf Intensivstationen immer erst 10 Tage bis 4 Wochen zeitversetzt. Alles Gute für die Schwiegermutter 🍀,"['genau', 'sehen', 'stationären', 'fälle', 'diejenigen', 'intensivstationen', 'immer', 'erst', 'tage', 'wochen', 'zeitversetzt', 'gute', 'schwiegermutter']"
"Klein-Schmeink, Maria",Sat Oct 31 15:16:01 +0000 2020,lockdown,lockdown,"Alle würden gern auf Verbote oder Reglementierungen verzichten, ist doch klar. ""Sei Wellenbrecher"" ist z.B. eine Initiative positiv daranzugehen. 
These von @kbv4u dass bei diesen Inzidenzzahlen auf  #Lockdown verzichtet werden kann, sehe ich nicht durch konkrete Schritte belegt.","['gern', 'verbote', 'reglementierungen', 'verzichten', 'klar', 'sei', 'wellenbrecher', 'z', 'b', 'initiative', 'positiv', 'daranzugehen', 'these', 'inzidenzzahlen', 'lockdown', 'verzichtet', 'sehe', 'konkrete', 'schritte', 'belegt']"
"Klein-Schmeink, Maria",Sat Oct 31 15:34:02 +0000 2020,maske,maske,"@Angela_Dorn Auch im Bundestag treiben sie würdelose Spielchen, mal mit Maske in der Hand, unter der Nase oder eben provokant ohne. Schäbig und respektlos, nebenbei wird die Gesundheit anderer massiv bedroht.","['bundestag', 'treiben', 'würdelose', 'spielchen', 'mal', 'maske', 'hand', 'nase', 'eben', 'provokant', 'schäbig', 'respektlos', 'nebenbei', 'gesundheit', 'massiv', 'bedroht']"
"Klein-Schmeink, Maria",Sat Oct 31 15:41:27 +0000 2020,homeoffice,homeoffice,"Die ersten 2 Punkte bringen was, ja. Aber reichen würde es nicht. Viele Risikoträger können nicht wählen ob sie z.B. zur Arbeit gehen, sondern müssen es schlicht tun. Chronische Erkrankungen sind nicht auf das Rentenalter beschränkt. Und längst nicht alle können homeoffice machen","['ersten', 'punkte', 'bringen', 'ja', 'reichen', 'viele', 'risikoträger', 'wählen', 'z', 'b', 'arbeit', 'gehen', 'müssen', 'schlicht', 'tun', 'chronische', 'erkrankungen', 'rentenalter', 'beschränkt', 'längst', 'homeoffice']"
"Klein-Schmeink, Maria",Mon Nov 02 07:30:05 +0000 2020,lockdown,lockdown,"Demokratie muss auch bei #lockdown funktionieren. Erneut viel zu tun im Bereich Gesundheit: Antrag zu #Parlamentsbeteiligung und Bundesrahmensetzung bei Pandemie, Anhörungen zu unseren Anträgen zum Härtefallfonds und zu Finanzierung von Sehhilfen, Debatte zu Bürgerversicherung.","['demokratie', 'lockdown', 'funktionieren', 'erneut', 'tun', 'bereich', 'gesundheit', 'antrag', 'parlamentsbeteiligung', 'bundesrahmensetzung', 'pandemie', 'anhörungen', 'anträgen', 'härtefallfonds', 'finanzierung', 'sehhilfen', 'debatte', 'bürgerversicherung']"
"Klein-Schmeink, Maria",Mon Nov 02 09:35:32 +0000 2020,beatmungsgerät,beatmungsgerät,"Alte Versäumnisse holen uns ein und müssen uns Mahnung sein. Ein Beatmungsgerät und ein Intensivbett pflegen nicht. Intensivpflege ist eine hoch anspruchsvolle Arbeit mit langjähriger Ausbildung. 
#Corona #Intensivbetten","['alte', 'versäumnisse', 'holen', 'müssen', 'mahnung', 'beatmungsgerät', 'intensivbett', 'pflegen', 'intensivpflege', 'hoch', 'anspruchsvolle', 'arbeit', 'langjähriger', 'ausbildung', 'corona', 'intensivbetten']"
"Klein-Schmeink, Maria",Fri Nov 06 07:40:07 +0000 2020,corona,corona,Umweltschutz ist auch Gesundheitsschutz #Feinstaub #corona,"['umweltschutz', 'gesundheitsschutz', 'feinstaub', 'corona']"
"Klein-Schmeink, Maria",Fri Nov 06 08:51:07 +0000 2020,coronavirus,coronavirus,Bravo! @ManuelaRottman macht deutlich warum das Parlament die Rechtsgrundlagen für die Massnahmen zur Infektionsbekämpfung definieren muss. Ermächtigung zu Verordnungen reicht nicht. #coronavirus #Grundrechte,"['bravo', 'macht', 'deutlich', 'warum', 'parlament', 'rechtsgrundlagen', 'massnahmen', 'infektionsbekämpfung', 'definieren', 'ermächtigung', 'verordnungen', 'reicht', 'coronavirus', 'grundrechte']"
"Klein-Schmeink, Maria",Fri Nov 06 13:19:46 +0000 2020,corona-warn-app,coronawarnapp,"Sollte vielleicht auch  nutzer*nnenfreundlicher gestaltet werden, würde Meldequote wohl deutlich steigern. #cwa #CoronaWarnApp","['vielleicht', 'nutzer', 'nnenfreundlicher', 'gestaltet', 'meldequote', 'wohl', 'deutlich', 'steigern', 'cwa', 'coronawarnapp']"
"Klein-Schmeink, Maria",Fri Nov 06 13:26:04 +0000 2020,schnelltest,schnelltests,Es ist ethisch nicht vertretbar Sterbende allein zu lassen. Schnelltests müssen für Angehörige und Hospizbegleiter*nnen uä verfügbar gemacht werden.,"['ethisch', 'vertretbar', 'sterbende', 'allein', 'lassen', 'schnelltests', 'müssen', 'angehörige', 'hospizbegleiter', 'nnen', 'uä', 'verfügbar', 'gemacht']"
"Klein-Schmeink, Maria",Sat Nov 07 11:17:52 +0000 2020,pandemie,pandemie,"@unterhuber @MLangguth Hohe Güter wie Freiheit &amp; die Unversehrheit der Person stehen im Fall einer Pandemie im Spannungsverhältnis, das austariert werden muss durch gesellschaftlich vereinbarte Regeln um wieder in einen handhabbaren Zustand zu kommen","['hohe', 'güter', 'freiheit', 'unversehrheit', 'person', 'stehen', 'fall', 'pandemie', 'spannungsverhältnis', 'austariert', 'gesellschaftlich', 'vereinbarte', 'regeln', 'handhabbaren', 'zustand', 'kommen']"
"Klein-Schmeink, Maria",Sun Nov 08 07:11:50 +0000 2020,intensivstation,intensivstationen,"Unser Rechtsstaat wird in seiner Akzeptanz beschädigt, wenn massenhaft gegen klare  Demonstrationsauflagen verstoßen wird, die dem Infektionsschutz dienen und die Verstöße nicht geahndet werden.  Zeitgleich laufen die Intensivstationen der Krankenhäuser voll. Crazy. #Leipzig0711","['rechtsstaat', 'akzeptanz', 'beschädigt', 'massenhaft', 'klare', 'demonstrationsauflagen', 'verstoßen', 'infektionsschutz', 'dienen', 'verstöße', 'geahndet', 'zeitgleich', 'laufen', 'intensivstationen', 'krankenhäuser', 'voll', 'crazy', 'leipzig']"
"Klein-Schmeink, Maria",Sun Nov 08 16:37:48 +0000 2020,intensivstation,intensivstationen,"Bitte Leute, mutet euch und uns allen nicht überfüllte Intensivstationen zu. #FlattenTheCurve #PhysicalDistancing
 https://t.co/cBeOnntxGo","['bitte', 'leute', 'mutet', 'überfüllte', 'intensivstationen', 'flattenthecurve', 'physicaldistancing']"
"Klein-Schmeink, Maria",Mon Nov 09 07:01:36 +0000 2020,corona-app,coronaapp,"Angesichts der hohen Infektionszahlen ist eine Weiterentwicklung der #corona-app mehr als überfällig.  Wir Grünen haben bereits im Oktober 5 Punkte-Plan vorgelegt. 
https://t.co/NAwkn1MjG5","['angesichts', 'hohen', 'infektionszahlen', 'weiterentwicklung', 'coronaapp', 'mehr', 'überfällig', 'grünen', 'bereits', 'oktober', 'punkteplan', 'vorgelegt']"
"Klein-Schmeink, Maria",Mon Nov 09 09:27:21 +0000 2020,coronaleugner,coronaleugner,Ein sehr lesenswerter und aufrüttelnder Thread #Coronaleugner,"['lesenswerter', 'aufrüttelnder', 'thread', 'coronaleugner']"
"Klein-Schmeink, Maria",Tue Nov 10 08:36:05 +0000 2020,neuinfektion,neuinfektionen,"Leute haltet durch, eine Trendwende ist in Sicht! 
Das RKI meldet 15.332 Neuinfektionen in Deutschland binnen eines Tages, deutlich weniger Neuinfektionen als Samstag, mit rund 23.400 neuen positiven Coronatests. Letzten Dienstag gab es 15.352 Neuinfektionen.
#FlattenTheCurve","['leute', 'haltet', 'trendwende', 'sicht', 'rki', 'meldet', 'neuinfektionen', 'deutschland', 'binnen', 'tages', 'deutlich', 'weniger', 'neuinfektionen', 'samstag', 'rund', 'neuen', 'positiven', 'coronatests', 'letzten', 'dienstag', 'gab', 'neuinfektionen', 'flattenthecurve']"
"Klein-Schmeink, Maria",Tue Nov 10 10:19:10 +0000 2020,exponentiell,exponientiellen,"@CorneliaBeeking @SandraL2020 Das sind mit einzurechnende Faktoren, ja, aber zugleich stimmt der Trend, denn wir waren zuvor im exponientiellen Wachstum.","['einzurechnende', 'faktoren', 'ja', 'zugleich', 'stimmt', 'trend', 'zuvor', 'exponientiellen', 'wachstum']"
"Klein-Schmeink, Maria",Tue Nov 10 10:51:53 +0000 2020,coronakrise,coronakrise,"Passgenaue Hilfen zur Überbrückung der Corona-Krise sind nötig. Bundesregierung muss Hilfen anpassen und Betroffene einbeziehen. 
 https://t.co/qFwK5EWAsR","['passgenaue', 'hilfen', 'überbrückung', 'coronakrise', 'nötig', 'bundesregierung', 'hilfen', 'anpassen', 'betroffene', 'einbeziehen']"
"Klein-Schmeink, Maria",Tue Nov 10 13:32:32 +0000 2020,corona,corona,"Flexible Hilfen möglich machen 
#Corona
#Depressionen
https://t.co/sOqHigHXF7","['flexible', 'hilfen', 'möglich', 'corona', 'depressionen']"
"Klein-Schmeink, Maria",Thu Nov 12 07:23:41 +0000 2020,infektionsschutzgesetz,infektionsschutzgesetz,"Sondersitzung und Anhörung des #Gesundheitsausschuss  zum 3. Infektionsschutzgesetz. Ganz klar: bisherige Rechtsverordnungen stehen auf dünnem Eis, wir brauchen klare Rechtsgrundlagen mit definierten Kriterien bei Grundrechtseingriffen und Parlamentsbeteiligung","['sondersitzung', 'anhörung', 'gesundheitsausschuss', 'infektionsschutzgesetz', 'ganz', 'klar', 'bisherige', 'rechtsverordnungen', 'stehen', 'dünnem', 'eis', 'brauchen', 'klare', 'rechtsgrundlagen', 'definierten', 'kriterien', 'grundrechtseingriffen', 'parlamentsbeteiligung']"
"Klein-Schmeink, Maria",Thu Nov 12 11:08:18 +0000 2020,gesundheitsamt,gesundheitsteam,@janoschdahmen @GrueneBundestag Herzlich Willkommen im Gesundheitsteam und im AK Wissen-Generationen -Gesundheit. Wir freuen uns auf dich! 🍀🌻🍀,"['herzlich', 'willkommen', 'gesundheitsteam', 'ak', 'wissengenerationen', 'gesundheit', 'freuen']"
"Klein-Schmeink, Maria",Thu Nov 12 11:15:05 +0000 2020,corona,corona,"Die Höchstzahlen bei Todesfällen und auch bei der Intensivbehandlung haben wir noch nicht erreicht, die Krankenhäuser werden noch stark gefordert werden und an ihre Grenze kommen. 
Mit AHA-Regeln und  Kontaktreduktion können wir alle was tun. #corona

https://t.co/WU48UTycH9","['höchstzahlen', 'todesfällen', 'intensivbehandlung', 'erreicht', 'krankenhäuser', 'stark', 'gefordert', 'grenze', 'kommen', 'aharegeln', 'kontaktreduktion', 'tun', 'corona']"
"Klein-Schmeink, Maria",Sat Nov 14 09:26:56 +0000 2020,infektionsschutzgesetz,infektionsschutzgesetz,"Bundesregierung hat klare finanzielle Zusagen versäumt, in den letzten Wochen haben wir sie immer wieder dazu aufgefordert.Nun werden quasi über Nacht für Montag Regelungen ins 3. Infektionsschutzgesetz eingefügt.Schwierig zu bewerten in so kurzer Zeit #Krankenhäuser #Überlastung","['bundesregierung', 'klare', 'finanzielle', 'zusagen', 'versäumt', 'letzten', 'wochen', 'immer', 'aufgefordertnun', 'quasi', 'nacht', 'montag', 'regelungen', 'infektionsschutzgesetz', 'eingefügt', 'schwierig', 'bewerten', 'kurzer', 'zeit', 'krankenhäuser', 'überlastung']"
"Klein-Schmeink, Maria",Mon Nov 16 10:28:25 +0000 2020,kontaktbeschränkung,kontaktbeschränkung,"Bin verblüfft, wie stark die Massnahmevorschläge der Kanzlerin zur Kontaktbeschränkung die Situation von Familien ausblenden. Echt unglaublich. Alleinerziehende könnten mit ihren Kindern niemanden mehr treffen.","['verblüfft', 'stark', 'massnahmevorschläge', 'kanzlerin', 'kontaktbeschränkung', 'situation', 'familien', 'ausblenden', 'echt', 'unglaublich', 'alleinerziehende', 'könnten', 'kindern', 'niemanden', 'mehr', 'treffen']"
"Klein-Schmeink, Maria",Mon Nov 16 14:36:24 +0000 2020,corona,corona,"Allein deshalb sollten alle sich achtsam verhalten &amp; soweit wie persönlich möglich Situationen meiden wo Abstand nicht eingehalten werden kann, Maske zu tragen &amp; seine persönlichen Kontakte einzuschränken. Wir müssen selbst für bessere Zeiten sorgen und Risiken mindern. #corona","['allein', 'deshalb', 'sollten', 'achtsam', 'verhalten', 'soweit', 'persönlich', 'möglich', 'situationen', 'meiden', 'abstand', 'eingehalten', 'maske', 'tragen', 'persönlichen', 'kontakte', 'einzuschränken', 'müssen', 'bessere', 'zeiten', 'sorgen', 'risiken', 'mindern', 'corona']"
"Klein-Schmeink, Maria",Mon Nov 16 16:55:55 +0000 2020,corona,corona,"Kein schöner Rekord: ""Auf den Intensivstationen in Deutschland werden derzeit nach Angaben der Deutschen Krankenhausgesellschaft 3500 Corona-Patienten behandelt. Dies seien 20% mehr als bei der 1. Welle im Frühjahr, sagte Gerald Gaß, Präsident der DKG."" #Intensivpatienten #corona","['schöner', 'rekord', 'intensivstationen', 'deutschland', 'derzeit', 'angaben', 'deutschen', 'krankenhausgesellschaft', 'coronapatienten', 'behandelt', 'seien', 'mehr', 'welle', 'frühjahr', 'sagte', 'gerald', 'gaß', 'präsident', 'dkg', 'intensivpatienten', 'corona']"
"Klein-Schmeink, Maria",Tue Nov 17 18:00:38 +0000 2020,schnelltest,schnelltests,@pflegekraft_ms @CaritasMS Zeigt wie wichtig regelmäßige Schnelltests zur Sicherheit aller wären. Die müssen jetzt schnell in den Häusern ankommen.,"['zeigt', 'wichtig', 'regelmäßige', 'schnelltests', 'sicherheit', 'wären', 'müssen', 'schnell', 'häusern', 'ankommen']"
"Klein-Schmeink, Maria",Tue Nov 17 20:52:02 +0000 2020,corona-warn-app,coronawarnapp,"Sehr bereicherndes Fachgespräch heute mittag, dank an die vielen Sachverständigen, die mit uns ihre Anregungen diskutiert haben! Bei der corona-warn-app #cwa ist noch Potential nach oben. Gerade aus der Nutzer*nnenperspektive.  https://t.co/g0JzRULaJs","['bereicherndes', 'fachgespräch', 'heute', 'mittag', 'dank', 'vielen', 'sachverständigen', 'anregungen', 'diskutiert', 'coronawarnapp', 'cwa', 'potential', 'oben', 'gerade', 'nutzer', 'nnenperspektive']"
"Klein-Schmeink, Maria",Wed Nov 18 11:14:52 +0000 2020,infektionsschutzgesetz,infektionsschutzgesetz,"AfD Fraktion provoziert, verstößt gegen Hygienevorgaben. Macht aus Diskussion um Infektionsschutzgesetz Spektakel.Diese Extremen sind an rechtssicherer Gesetzesgrundlage zum #Infektionsschutz nicht interessiert.Sie wollen Krisensituation nutzen um unsere Demokratie zu untergraben","['afd', 'fraktion', 'provoziert', 'verstößt', 'hygienevorgaben', 'macht', 'diskussion', 'infektionsschutzgesetz', 'spektakeldiese', 'extremen', 'rechtssicherer', 'gesetzesgrundlage', 'infektionsschutz', 'interessiertsie', 'krisensituation', 'nutzen', 'demokratie', 'untergraben']"
"Klein-Schmeink, Maria",Thu Nov 19 07:08:57 +0000 2020,infektionsschutzgesetz,infektionsschutzgesetz,Festzuhalten ist: drinnen hat -mit Ausnahme der unsäglichen &amp; relativierenden Geschichtsvergleiche der AfD - eine qualitativ hochwertige Debatte &amp; ein echtes Ringen um die Reform des #Infektionsschutzgesetz stattgefunden.  Parlamentarismus in seiner besten Form!,"['festzuhalten', 'drinnen', 'ausnahme', 'unsäglichen', 'relativierenden', 'geschichtsvergleiche', 'afd', 'qualitativ', 'hochwertige', 'debatte', 'echtes', 'ringen', 'reform', 'infektionsschutzgesetz', 'stattgefunden', 'parlamentarismus', 'besten', 'form']"
"Klein-Schmeink, Maria",Sun Nov 22 18:37:17 +0000 2020,corona,corona,Bin etwas sprachlos. Der Pflegebeauftragte will eine Handreichung zum Umgang mit #Corona in den #Pflegeeinrichtungen im Dezember vorlegen. Ich sag mL: krasser Fall von schlechtem Zeitmanagement.,"['sprachlos', 'pflegebeauftragte', 'handreichung', 'umgang', 'corona', 'pflegeeinrichtungen', 'dezember', 'vorlegen', 'sag', 'ml', 'krasser', 'fall', 'schlechtem', 'zeitmanagement']"
"Klein-Schmeink, Maria",Sun Nov 22 20:27:47 +0000 2020,corona,corona,"Was auch immer die MP &amp; die Kanzlerin am Mi beschließen: jede/r kann sich jetzt schon Gedanken machen mit welchen Menschen man sich zu Weihnachten trifft. Zuhause mit wenigen, draussen mit Abstand  mit anderen, mit vorbereitender Kontaktbeschränkung wenn alte Menschen #corona","['immer', 'mp', 'kanzlerin', 'mi', 'beschließen', 'r', 'schon', 'gedanken', 'menschen', 'weihnachten', 'trifft', 'zuhause', 'wenigen', 'draussen', 'abstand', 'vorbereitender', 'kontaktbeschränkung', 'alte', 'menschen', 'corona']"
