name,tweet
"Klein-Schmeink, Maria",['Sehr beeindruckend. Das gibt Mut zum Älterwerden.']
"Klein-Schmeink, Maria",['@HighlanderMS @GAL_Muenster Hat Spass gemacht! Und waren gute Diskussionen.']
"Klein-Schmeink, Maria","['Na geht doch. Endlich hat @BMG_Bund zugesichert, dass #coronatests über Steuerzuschuss an Gesundheitsfonds finanziert werden.']"
"Klein-Schmeink, Maria",['@mvan_elten @BMG_Bund Weil Abwicklung der Abrechnung über Krankenkassen läuft.']
"Klein-Schmeink, Maria",['Krass']
"Klein-Schmeink, Maria",['@waschbaerpower Gute Frage. Also ich nehme das @bmg jetzt erst mal beim Wort. Und gehe von zusätzlichen Mitteln aus. Oder???']
"Klein-Schmeink, Maria",['@EtgetonStefan @TheLancet Schwierig zu bewerten. Bei etlichen Fällen setzte ja die Verschlechterung sehr plötzlich nach einem bis dahin moderaten Verlauf ein. Hab ich jedenfalls etliche Male gelesen.']
"Klein-Schmeink, Maria","['@EtgetonStefan @TheLancet Ja, heisst die Kliniken müssen sich über Arbeitsteilung verständigen. Oder das Land muss sie vorgeben. Denn noch einmal so viele andere Behandlungen ansetzen, ist nicht ratsam..']"
"Klein-Schmeink, Maria","['@stephan_balling @MLangguth @FredSauerbruch @VorsitzenderNAV @kbv4u @gematik1 @wschr63 @GKV_SV Gesundheitsversorgung aufzuschreiben, halte ich für katastrophal. Folgen von Ausschreibungen muss ich alle Jahre wieder im Regionalverkehr erleiden. Konventionalstrafen helfen mir nicht wenn der Zug nicht kommt.']"
"Klein-Schmeink, Maria","['Die Zahlen steigen stetig - es sei denn alle werden wieder achtsam und halten Abstand, tragen Maske drinnen und wo der nicht einzuhalten ist und beachten Hygieneregeln. #corona - wir können selbst was tun zur Begrenzung der Infektionszahlen. \nhttps://t.co/YlPEgw632L']"
"Klein-Schmeink, Maria",['Unglaublich und unverantwortlich.  So zerstört man die Kkzeptanz eines wichtigen Instrumentes für die Nachverfolgung. #corona https://t.co/22FJhzkTZt']
"Klein-Schmeink, Maria",['Vor 50 Jahren bei der Absenkung des Wahlalters von 21 auf 18 Jahre gab es die gleichen Vorbehalte. Wieso wird 16 jährigen ein Wahlrecht für den Bundestag verwehrt? Es geht gerade jetzt um ihre Zukunftsperspektiven.']
"Klein-Schmeink, Maria",['@OezcanMutlu @GreenRunnersBLN @Die_Gruenen Bin dabei.']
"Klein-Schmeink, Maria",['Rücksichtslosigkeit mit Ansage - wie können diese Menschen z.B. all denen im Gesundheits- oder Rettungswesen in die Augen sehen? #Coronaleugner']
"Klein-Schmeink, Maria",['#GreenRunners #LaeuftMitUns \nHeute 5 km bei bestem Laufwetter https://t.co/BOGl8meIdq']
"Klein-Schmeink, Maria","['Tja, was macht man wenn Argumente als Fakt abgetan werden und zugleich andere vorsätzlich gefährdet werden? #CoronaDemo']"
"Klein-Schmeink, Maria",['@kbv4u könnten Sie dem mal nachgehen?']
"Klein-Schmeink, Maria",['@reg_nerd @waschbaerpower Werde dem nachgehen. Auf den letzten Metern werden gerne mal Dinge reingeschoben die vorher nicht auf der Tagesordnung standen.']
"Klein-Schmeink, Maria",['Wie schlimm. In Gedanken bei den Menschen in der Stadt.']
"Klein-Schmeink, Maria",['@EddaKlepp Drücke die Daumen🤞']
"Klein-Schmeink, Maria","['@PeterThelen1 @Karl_Lauterbach Ein Werbeverbot für ungesunden Essen fällt wohl eher unter Jugendschutz, würde ich sagen.']"
"Klein-Schmeink, Maria","['@waschbaerpower Was mir nicht einleichtet: bislang sind wir noch weit hinter den Spitzenwerten im Frühjahr. Muss nicht erstmal die Strategie wie bisher gelten? Werden sonst nicht viele einzelne Risikoträger angesteckt, mit z.T. gravierenden Folgen? Und Wie findet man raus wer Superspreader ist?']"
"Klein-Schmeink, Maria","['@worrius @UllmannMdB @GrueneBundestag IHR macht es anderen nicht einfach.\nDie FDP hat über Jahre ein Präventionsgesetz, also gezielte Gesundheitsförderung,  ausgebremst. Tabakwerbeverbot abgelehnt. Ebenso Lebensmittelampel. Werbeverbote sind im Verhältnis zum gesundheitlichen Schaden milde rechtliche Eingriffe.']"
"Klein-Schmeink, Maria",['@PeterThelen1 @Karl_Lauterbach Ein Werbeverbot ist kein Konsumverbot.']
"Klein-Schmeink, Maria","['@polenz_r Warum soll auf Kinder und Jugendliche zielende Werbung für nachweislich ungesundes Essen erlaubt sein, wo wir gesellschaftlich mit immer mehr adipösen Kindern und Jugendlichen zu tun haben?']"
"Klein-Schmeink, Maria",['Jede Unterschrift zählt!']
"Klein-Schmeink, Maria",['@KatWallner @PiaPolitikTreff Der Schutzschirm von Union und SPD für das Gesundheitswesen hat etliche Löcher. Auch dieses ist zu beklagen und vor allen Dingen zu stopfen.']
"Klein-Schmeink, Maria",['@BKK_VBU @WadeHamburg @bagso_de @K_SA Genauso kann es gehen.']
"Klein-Schmeink, Maria","['Leute, bei den steigenden Infektionszahlen in #Münster &amp; gleichzeitig beginnendem Regelbetrieb in den Kitas &amp; Schulen sind Großveranstaltungen drinnen derzeit nicht darstellbar. Wir müssen erstmal die Infektionszahlen wieder in den Griff bekommen. #Corona']"
"Klein-Schmeink, Maria",['@PeterThelen1 @DocktorDick @baerbelbas @Vogel_K @APS_eV @marcelweigand @waschbaerpower @schneider1712 @derLummer @D_Bethkenhagen @fgesch @Lyrikkauz @Siemens_BKK Leider nein. Das genau wollen wir ja mit unserer Transparenzforderung erreichen. Jeder soll sehen können wie eine Krankenkasse mit der Leistungsgewährung umgeht.']
"Klein-Schmeink, Maria","['@JN_Gesenhues @gruenenrw @fbanaszak @MonaNeubaur @Raoul_Rossbach @amkfvmgdj @VVerspohl @robinwagener Herzlichen Glückwunsch, freu mich über  das super Ergebnis.']"
"Klein-Schmeink, Maria",['@AlexandraGeese Gute Besserung und hoffentlich bleibst du verschont!']
"Klein-Schmeink, Maria","['@handelsblatt Etwas kurzfristig gedacht. Das erspart Geld bleibt ja zumindestens für die gesetzlich Versicherten im System und wird helfen, dass die Beiträge nicht oder nicht so stark steigen müssen. Bei der PKV ist das komplizierter.']"
"Klein-Schmeink, Maria","['@DemmlerGertrud Sehe ich anders. Meine es braucht die grundsätzliche Einwilligung der Versicherten.  Ansonsten Gefahr dass einzelne Krankenkassen Versichertenprofile erstellen &amp; sich gezielt positiv aufstellen für wenig aufwendige Versicherte &amp; eher abschreckend für aufwendige bzw ""teure""  #gkv']"
"Klein-Schmeink, Maria",['@jensspahn wüsste ich schon gerne ob das zutrifft. Wie exakt war die Testphase? #CoronaApp']
"Klein-Schmeink, Maria","['Aha, hoffe er hat bei seiner Teststrategie auch die Menschen mit besonderen Risiken und Belastungen im Blick. Was ist mit Reihentestungen im Herbst im Gesundheitswesen und in der Eingliederungshilfe? Verfolgen alle Gesundheitsämter die gleiche Strategie? \n#Corona']"
"Klein-Schmeink, Maria",['Was keiner versteht: kostenlose Tests für Reiserückkehrer und zugleich keine bedarfsgerechte Testung im Gesundheitswesen oder der Eingliederungshilfe. Politik muss nachvollziehbar sein. Deshalb ist stimmige Strategie so wichtig. #Corona\n https://t.co/LCa93iQBpf']
"Klein-Schmeink, Maria","['So was kommt von so was: wer Patient*nnen nicht konsequent beteiligt, scheitert am Ende an genau dieser fehlenden Beteiligung. \n#ePA \nhttps://t.co/YIjUgJCcX1']"
"Klein-Schmeink, Maria","['@MLangguth Trotzdem muss Rechtssicherheit herrschen. Das hat die Koalition schlecht gemacht. Denn nun droht im kommenden Jahr dass die Krankenkassen die ePA zwar anbieten müssen, es gleichzeitig nicht dürfen.']"
"Klein-Schmeink, Maria",['Gesundheitsversorgung vom Menschen her gedacht:  gesundheitsberufsübergreifende regionale Versorgungsverbünde unterstützen Patient*nnen im gesamten Behandlungs-und Versorgungsweg #Gesundheitsregionen https://t.co/DyA3SUcDw6']
"Klein-Schmeink, Maria",['#Klimaschutz ist auch Gesundheitsschutz. Mehr Grün ist in vielerlei Hinsicht gesund. \n\nhttps://t.co/r9FdU7VHjy']
"Klein-Schmeink, Maria","['Ohne vernünftige Teststrategie und neue schnelle Testverfahren wird es nicht gehen, schon gar nicht im Herbst. #corona https://t.co/vDFaE9cqcw']"
"Klein-Schmeink, Maria",['@okomuenster In Münster Kinderhaus dagegen: Frauenpower. Fürs Foto ohne Maske und mit extra viel Abstand. https://t.co/3vOfovSaNr']
"Klein-Schmeink, Maria",['Die berufsgruppenübergreifende Zusammenarbeit in der Gesundheits versorgung ist zwingend wenn wir  in Zukunft gute Versorgung vor Ort für alle sicherstellen wollen. #Gesundheitsregionen https://t.co/RqztGHeiQU']
"Klein-Schmeink, Maria",['@BriHasselmann @GRUENE_MV @GruenClaudia Schön Euch beisammen zu sehen😊']
"Klein-Schmeink, Maria",['@K_SA Herzlichen Glückwunsch!']
"Klein-Schmeink, Maria","['Was micht umhaut: nun wird vor knappen Ressourcen wie Reagenzien für die Testung gewarnt. Stolpert die Bundesregierung blind, planlos und nur kurzfristig handelnd durch die Pandemie? Wie gut ist der Herbst vorbereitet?  #CoronaVirusDE']"
"Klein-Schmeink, Maria","['@Bernhar41443495 @W_SK Es geht nicht um Panikmacherei sondern Gesundheitsschutz. Zugleich stimme ich zu: die Familien, die mit wenig Geld, die Selbstständigen, die Kulturschaffenden und die Menschen mit Pflegebedarf und Behinderung wurden viel zu wenig bedacht.']"
"Klein-Schmeink, Maria","['@katdro @ABaerbock @BMWi_Bund @HBraun @RegSprecher @MoritzKoch78 Das haut einen wirklich um, man hat den Eindruck, es wird nichts wirklich strategisch angegangen. 😟']"
"Klein-Schmeink, Maria",['@katjadoerner Viel Erfolg und bleib gesund bei den vielen Aktionen. 😚']
"Klein-Schmeink, Maria",['In NRW gilt nun Testpflicht vor Krankenhausaufnahme. Frage: Wie stellen Land und Bund ausreichende Testkapazitäten sicher? Strategien wieder einmal überfällig. #corona']
"Klein-Schmeink, Maria",['Da spricht jemand etwas wichtiges an. Seien wir sorgfältig und respektvoll in unserer Wortwahl. #Stigmatisierung entsteht bereits bei der Art und Weise der Benennung von Sachverhalten.']
"Klein-Schmeink, Maria","['@waschbaerpower @PaulaPiechotta Es wirkt planlos und ständig zu spät agierend. Das schadet der Akzeptanz. Hab Sorge wie das im Herbst wird, wenn sich Erkältung  Grippe und Corona überschneiden. Bin gespannt ob Impfkapazitäten gegen Pneumonie und Grippe reichen.']"
"Klein-Schmeink, Maria",['Das Land NRW macht keine klare Finanzierungszusagen für Hochschulen für die Hebammenausbildung. Folge: in einem Oberzentrum &amp; Gesundheitshochschulstandort wie #Münster bietet keine der Hochschulen den Studiengang an. Da wird der Hebammenmangel der Zukunft produziert #Geburtshilfe']
"Klein-Schmeink, Maria","['@MLangguth @wschr63 @Modi_Dino @FredSauerbruch @Klavisima @kircher_p @Die_Gruenen @MEDIVERBUND Aber es gibt ermutigend Beispiele für große, genossenschaftlich organisierte Ärztenetze. Ist schon mal ein Anpack.']"
"Klein-Schmeink, Maria","[""@Klavisima @MLangguth @wschr63 @Modi_Dino @FredSauerbruch @kircher_p @Die_Gruenen @MEDIVERBUND Im Gegenteil: mir geht's um den Nutzen für die Patien*nnen. Gerade die chronisch kranken mit komplexen Behandlungsbedarf könnten profitieren, wenns vernünftig gemacht ist. Leider ist da noch sehr viel Luft nach oben. #corona""]"
"Klein-Schmeink, Maria",['Endlich. Viele Familien haben Sorgen wie sie sonst durch den Herbst kommen.']
"Klein-Schmeink, Maria","['@GrueneFrakNRW @mostofiz Richtig: jetzt gilt es klare und verlässliche Rahmenbedingungen zu schaffen. Strategien für die Testung, die saisonalen Impfungen und für Ausstattung mit medizinischen Gütern. Der Herbst steht vor der Tür!']"
"Klein-Schmeink, Maria",['5 Tage Kinderkrankengeld zusätzlich werden für die Eltern von kleineren Kindern ft nicht reichen um über den Herbst zu kommen. Erneut greifen die Hilfen für Familien zu kurz. #corona']
"Klein-Schmeink, Maria",['Vormerken für Freitag\nhttps://t.co/EKVKkHDtHg']
"Klein-Schmeink, Maria",['@AOK_Politik Leider sehr kurz gesprungen. Das wird im realen Leben für viele Familien im Herbst nicht ausreichen.']
"Klein-Schmeink, Maria","['@jan_dieckmann @Marcel_Duda Egal wo das war. Das müsste ein Fall für die jeweilige Ärztekammer sein. Ich meine, das ist berufsrechtlich ein Verstoss gegen Aufklärungs- und Sorgfaltspflichten.']"
"Klein-Schmeink, Maria","['#Krankenkassen sollten nicht alle über einen Kamm geschoren werden.Gerade die, die sich um einen transparenten &amp; sachgerechten Umgang mit ihren Versicherten bemühen,sollten erkennbar sein. Deshalb fordern wir Transparenz anhand von patienten- &amp; versicherten orientierten Kriterien']"
"Klein-Schmeink, Maria",['Das ist gelebte Solidarität und menschliche Vernunft. Teile ich gerne #corona']
"Klein-Schmeink, Maria","['Gute Analyse, lohnt sich anzuhören']"
"Klein-Schmeink, Maria","['@K_SA Und das zeigt: #Kommunalpolitik macht den Unterschied! Demokratisches Engagement lohnt! Gerade die Frage, wie geht gutes Leben bei Unterstützungs- und Pflegebedarf ist relevant.']"
"Klein-Schmeink, Maria","['Ich hoffe, alle, die das Reichstagsgebäude stürmen wollten, werden ermittelt &amp; mit drastischen Strafen belegt. Das sind Menschen,die die Demokratie nicht wollen, sondern ihre Sicht anderen gewalttätig aufzwingen wollen. Und wer da als ""Querdenker"" mitläuft, trägt das mit. #b2908']"
"Klein-Schmeink, Maria","['Da demonstrieren tausende Menschen in Berlin gegen die Pflicht Alltagsmasken zu tragen und finden diese eine Zumutung, zugleich steigen die Infektionszahlen &amp; zeitversetzt auch die Zahl derjenigen mit schwereren Verläufen.']"
"Klein-Schmeink, Maria","['Denken diese ""Querdenker"" eigentlich mal drüber nach, was die Menschen im Gesundheitswesen bereits geleistet haben und was sie denen erneut zumuten? #echtsauer']"
"Klein-Schmeink, Maria","['Einfach nur schäbig, wie der Kollege der AfD aus dem Gesundheitsauschuss da unterwegs ist. #b2908']"
"Klein-Schmeink, Maria","['@fbanaszak Hab Lehrer gesprochen, die in den Klassen mit den Schüler*nnen gemeinsam vereinbart haben, die Maske weiterhin zu tragen, um das Risiko für gefährdete in den Familien zu reduzieren. Die hatten kein Verständnis für diese Entscheidung #corona']"
"Klein-Schmeink, Maria",['Schon mal vormerken: Townhall mit @ABaerbock\nin #Münster\nhttps://t.co/vBii5jubI8']
"Klein-Schmeink, Maria","['Wir sind häufig unterschiedlicher Meinung, aber hier kann ich @jensspahn nur Recht geben. Und Hass und Hetze, Anspucken, Drohungen u.ä. sind einfach nicht akzeptabel.   https://t.co/DOyKVFRJUB']"
"Klein-Schmeink, Maria","[""Da geht's darum, ob es mehr gibt als Applaus für die Fachkräfte in Gesundheits-, Pflege- und Erziehungsberufen #systemrelevant  https://t.co/v1kvE73Wf1""]"
"Klein-Schmeink, Maria","['@polenz_r @BILD @jensspahn Wir wussten damals zu wenig über die Präventions-und Schutzmöglichkeiten. Und wir hatten die Bilder aus China, Italien, Frankreich und Spanien. Es gab auch falsche Prioritäten. Familien, alte Menschen, Altenpflege waren weitaus weniger im Fokus als Fussballspiele oder Möbelmärkte']"
"Klein-Schmeink, Maria","['Ein Zukunftsgesetz, das für die Krankenhäuser wirklich essentielle Fragen ausklammert  erfüllt seinen Anspruch nicht. \nhttps://t.co/0fj33PqqNv']"
"Klein-Schmeink, Maria",['Verbesserungen für die #Therapeuten dürfen jetzt nicht auf die lange Bank verschoben werden. \nhttps://t.co/uhc0VCvlZC']
"Klein-Schmeink, Maria",['Dieses Hinundher hätte man den Fachkräften im Krankenhaus ersparen müssen. Echte Wertschätzung äussert sich in nachvollziehbaren Handlungen. #corona #Prämie \nWeiteres in der PM zusammen mit @K_SA \nhttps://t.co/s5KuxRSKyl']
"Klein-Schmeink, Maria",['@DerBraselmann @K_SA Bei mir funktioniert er🤔']
"Klein-Schmeink, Maria","['Kampagne gegen die Autofreie Innenstadt - der Beitrag der #SPD zu Klimaschutz und Verkehrswende in #Münster, der Heimatstadt von Umweltministerin @SvenjaSchulze68 \n#kannstedirnichtausdenken https://t.co/jaSWdPr3LN']"
"Klein-Schmeink, Maria","['@v_olberg @SvenjaSchulze68 Das Plakat spricht ja vornehmlich die Angst um fehlende Parkplätze an. Es mobilisiert also gegen die autofreie Innenstadt. Das ist das Problem, natürlich braucht es ein Konzept.']"
"Klein-Schmeink, Maria","['Das neueste Politbarometer zeigt, es gibt noch viele Unentschlossene. Eine Stichwahl ist in erreichbarer Nähe. Jetzt klaren Plan für Zukunft und Zusammenhalt wählen  @PTodeskino https://t.co/NE0DlCKlRO']"
"Klein-Schmeink, Maria",['@BriHasselmann @GRUENE_LSA @SteffiLemke Auch von mir: herzlichen Glückwunsch https://t.co/nZJfy8fTBy']
"Klein-Schmeink, Maria","[""Danke, liebe @ABaerbock \nDu hast das Wetterfenster hervorragend genutzt, um hier vor Ort die noch Unentschlossen zu überzeugen. Und nach dem Regen gab's eben doch noch ein Fotoshooting für die Grünen Kandidat*nnen im #Münsterland. #Münster""]"
"Klein-Schmeink, Maria","[""Und nun die Preisverleihung zum Anlass für eine menschenrechtsorientierte Aufnahme- und Integrationspolitik nehmen. Das wär's. #Seenotrettung""]"
"Klein-Schmeink, Maria","['Eins unserer großen Wahlkampfthemen in #Münster . Die Zeit ist reif, unsere Altstadt autofrei zu machen. Ziel: Auffenthaltsqualität &amp; Zugänglichkeit in der Innenstadt erhöhen. Den Freiraum für die Menschen nutzen. @ABaerbock danke für deine Unterstützung \nhttps://t.co/OAqUqH5F1G']"
"Klein-Schmeink, Maria","['Stationäre Versorgung zukunftsfest aufstellen. Bedarfsgerechte Krankenhausplanung voranbringen,  Entgeltsystem weiterentwickeln, Vorhaltekosten, Bedarfe von Pädiatrie &amp; Geburtshilfe \nbessern absichern, Investitionskostenlücke schließen. \n#Krankenhäuser \nhttps://t.co/p4vYhXKDS3']"
"Klein-Schmeink, Maria","['Die Krankenhausversorgung zukunftsfest aufstellen, Zugang zu guter Versorgung verlässlich gestalten, Vorhaltekosten stärker absichern, bedarfsgerechte Pflegepersonalbemessung #Krankenhäuser']"
"Klein-Schmeink, Maria",['Welch eine menschliche Katastrophe! Und welch ein Versagen europäischer Politik. Jetzt müssen die Menschen endlich Aufnahme finden!  #WirHabenPlatz']
"Klein-Schmeink, Maria","['Krankenhauspolitik verlässlich,  patientenorientiert und zukunftsfest aufstellen\nDie Fachpolitikerinnen der Grünen Bundestagsfraktion haben ein Papier vorgelegt. \n #Krankenhaus \nhttps://t.co/9OX5hFRIeh']"
"Klein-Schmeink, Maria",['@bjoernhesse @GreenRunnersBLN @active_giving_ @Treesftf @ecoligo @OezcanMutlu @BriHasselmann @GZickenheiner @magnus_raab @HeikeKaehler @BSchepke @brittanymsalas @emmapatmore @Die_Gruenen Da nehme ich gerne teil  immer wenn ich es hinkriege.']
"Klein-Schmeink, Maria","['Die Tatenlosigkeit und die Blockade jedweder Lösung für die Menschen sind wirklich erschütternd. Hoffe, dass der Druck auf die Bundesregierung wirkt und den aufnahmewilligen Ländern und Kommunen die Möglichkeit eingeräumt wird. #WirHabenPlatz #LeaveNoOneBehind']"
"Klein-Schmeink, Maria",['Heute ist #WeltSuizidPräventionstag \nWir dürfen Menschen in Krisen nicht allein lassen. https://t.co/UvV5tow9bW']
"Klein-Schmeink, Maria","[""Eine zukunftsfeste Krankenhauspolitik muss vor allem die Frage beantworten: Wie können wir auch in einer älter werdenden Gesellschaft alle Menschen gut versorgen &amp; Versorgungssicherheit gewährleisten? Spahn's Zukunftsgesetz klammert diese Fragen aus\nDie Debatte startet ca 17.15h https://t.co/Z8KXQkZLoQ""]"
"Klein-Schmeink, Maria","['Die Zukunftsfragen der #Krankenhauspolitik lassen sich nicht auf ein Digitalisierungspaket reduzieren. Wir brauchen endlich eine ausreichende Investitionsfinanzierung, eine fundierte Krankenhausplanung, eine bessere Abdeckung der Vorhaltekosten &amp; eine tragfähige Personalbemessung https://t.co/ZAWz81BOKj']"
"Klein-Schmeink, Maria","['Auch #Münster hat sich, wie viele andere Städte, bereit erklärt, Menschen aufzunehmen. Gut dass dort die CDU ihren Widerstand aufgegeben hat. @cducsubt &amp; #seehofer müssen ihre Blockade aufgeben. Humanität &amp; Menschenwürde sind Grundpfeiler unserer Demokratie. #WirhabenPlatz #Moria']"
"Klein-Schmeink, Maria","['So beschämend: die Bundesregierung will maximal 150 Kinder aufnehmen aus #Moria\nIch fasse es nicht, wie Humanität und Menschenwürde unter die Räder geraten.']"
"Klein-Schmeink, Maria","['Der Digitalisierungsschub für die Krankenhäuser ist überfällig, aber kann nur ein Element in einer umfassenden Krankenhausreform sein.']"
"Klein-Schmeink, Maria",['Eltern mit Belastung in Krankheitszeiten nicht allein lassen - wir fordern mehr Kinderkrankengeldtage für Eltern.\n@katjadoerner\n@ABaerbock\nhttps://t.co/yCnlgAcpxX']
"Klein-Schmeink, Maria","['Bin wirklich beglückt: so ein starkes grünes Kommunalwahlergebnis, ist ein Zeichen, dass die Menschen bereit sind für die sozialökologische Wende Starkes Ergebnis für @PTodeskino\n#nrw #muenster #stichwahl\nSuperstarkes Ergebnis für Wolfgang Pieper in #Telgte Herzlichen Glückwunsch']"
"Klein-Schmeink, Maria","['@dagmarhanses @BriHasselmann @bielefeldgruen @GAL_Muenster Super Ergebnis, super Engagement von so vielen Menschen vor Ort! 🌻🌻🌻']"
"Klein-Schmeink, Maria","['Das wird richtig spannend in den kommenden 2 Wochen. Grosse Chance Klimaschutz und Verkehrswende, Wohnungspolitik und soziale Aufgaben kräftig voranzubringen\n#Stichwahl #Münster']"
"Klein-Schmeink, Maria",['Steuerzuschuss für #GKV für Mehrkosten durch Corona war versprochen\n@jensspahn greift in die Rücklagen der einzelnen Krankenkassen um Anstieg des Zusatzbeitrages auf 1.3 Begrenzen zu können. \nhttps://t.co/ArmsytcVNM']
"Klein-Schmeink, Maria","['Heute Abschluss des Krankenhauszukunftsgesetzes im Gesundheitsausschuss, gestern um 20:23h erreichen uns noch einmal Änderungsanträge auf 21 Seiten. Da wird gute parlamentarische Arbeit echt schwer gemacht. #Krankenhauspolitik https://t.co/s8ZVYBt2T6']"
"Klein-Schmeink, Maria","['#Krankenhausgipfel: @UNonnemacher will in der Weiterentwicklung der Krankenhausstrukturen die Bedarfe der Menschen in dünn besiedelten Regionen abgesichert wissen. Schematische Qualitätsvorgaben dürften nicht dazu führen, dass wichtige Versorgungsangebote vor Ort verschwinden']"
"Klein-Schmeink, Maria","['Pflege darf dabei nicht am Katzentisch sitzen, sondern muss beteiligt sein. Plädoyer für #Pflegekammer']"
"Klein-Schmeink, Maria",['Wir Grünen Gesundheits -MdB haben dazu mal einen Vorschlag formuliert #Krankenhauspolitik \nhttps://t.co/9OX5hFRIeh']
"Klein-Schmeink, Maria","['@MLangguth @ehealthcom Wichtige Hinweise, danke!']"
"Klein-Schmeink, Maria",['@APS_eV Spannend']
"Klein-Schmeink, Maria","['Wir brauchen Regelungen, die für die Eltern alltagstauglich sind. #Kinderkrankengeld']"
"Klein-Schmeink, Maria","['Heute ist Welttag der #Patientensicherheit\nGerade in Pandemiezeiten zeigt sich deutlich, wie eng Patientensicherheit und der Arbeitsschutz für die Beschäftigten im Gesundheitswesen miteinander verbunden sind. \n\nMein Statement mit @K_SA\nhttps://t.co/o4z1ASQV86']"
"Klein-Schmeink, Maria","['@jensspahn hat viel Geld ausgegeben in den letzten Jahren. \nSchlechte Aussichten für die Finanzlage der #GKV \nEinnahmenlücke 2021 kann nur durch Griff in die Rücklagen der Kassen teilweise geschlossen werden, was kommt danach? \nhttps://t.co/WEbdLnjQUs']"
"Klein-Schmeink, Maria","['@jensspahn\nrettet sich mit Steuerzuschuss und Griff in die Reserven bis zum Wahljahr knapp über die Runden, was kommt danach? Kein Plan nirgendwo. #GKV #Finanzen\nhttps://t.co/ArmsytcVNM\n\nhttps://t.co/8sJMSG3QjR']"
"Klein-Schmeink, Maria","['Heute morgen um 9h beginnt die 2./3.Lesung des #Krankenhauszukunftsgesetz im Bundestag. Die relevanten Fragen der Krankenhauspolitik bleiben weiterhin ausgeklammert. Ein Digitalisierubnsschub für die Krankenhäuser ist richtig, doch es fehlt erneut ein klarer Orientierungsrahmen.']"
"Klein-Schmeink, Maria",['@GrueneBundestag Hier geht es zu unserem Entschliessungsantrag 👇\nhttps://t.co/GFoJqrNctn']
"Klein-Schmeink, Maria","['Die @UPD_Beratung\nmuss neu aufgestellt und ihre Unabhängigkeit gesichert werden, sie braucht Kontinuität und eine stärkere Anbindung an die Probleme vor Ort. Da stimme ich der @vzbv wirklich zu. Ich bin für eine unabhängige Stiftung. \nhttps://t.co/YxJVe4HUQF']"
"Klein-Schmeink, Maria","['@EtgetonStefan @UPD_Beratung @vzbv Ja, diese Frage kann man unterschiedlich bewerten. Ich bin da sehr für eine Stiftung.  Erstmal verbinden uns die Grundzüge einer neuen upd.']"
"Klein-Schmeink, Maria","['@MissCharlez @GoeringEckardt Ich glaube er zählte auch suf, dass 54 Zelte geliefert worden seien. Ist ja nicht nix.']"
"Klein-Schmeink, Maria",['Bin leider noch auf dem Rückweg von Berlin. Mehr Platz für Radfahrer und Fußgänger auf der Wolbeckerstrasse heisst mehr Lebensqualität #ParkingDay #Münster']
"Klein-Schmeink, Maria",['Aufenthaltsqualität statt Autogerechtigkeit\n#parkingday2020\nhttps://t.co/j0W83g4HjX']
"Klein-Schmeink, Maria","['@UrsulaKramer12 Hab mir selfapy angesehen. Die lange Liste von Retargeting Diensten zu Werbezwecken hat mich gegruselt. Etliche mit USA Standort, etliche mit dem Hinweis, dass man sie deaktivieren kann, dann jedoch nicht alle Funktionen zur Verfügung stehen.']"
"Klein-Schmeink, Maria","['@kircher_p @UrsulaKramer12 Muss ich dann davon ausgehen, dass selfapy dann nicht als DiGA zugelassen wird? Obwohl bereits jetzt einige Kassen das Angebot bezuschussen?']"
"Klein-Schmeink, Maria","['@kircher_p @UrsulaKramer12 Gucken Sie mal in die eigentlichen Datenschutzbestimmungen, das fand ich schwierig. Vlt wird ja auch eine veränderte Version eingereicht. Ich frage so nach, weil es sich um ein Angebot in einem sehr sensiblen Bereich handelt.']"
"Klein-Schmeink, Maria","['@katjadoerner Man merkt den Spirit, echter Schwung für den Wechsel! 🍀🌻💚']"
"Klein-Schmeink, Maria","['Ich gucke nach Spanien, ich gucke nach Italien, nach Wien, die Infektionszahlen steigen drastisch. Wir haben es in der Hand durch Beachten der AHA- Regeln. Leute, besser Abstand, Niesetikette und Maske als wieder einen shutdown. Also, BITTE']"
"Klein-Schmeink, Maria",['@kircher_p @UrsulaKramer12 @SelfapyApp Werde ich tun. Mich interessiert noch mehr nach welchen Kriterien das BfArm die Fragen klärt.']
"Klein-Schmeink, Maria","['Langangekündigte Bombenevakuierung im Mauritzviertel in #Muenster Zuflucht im Bahnhofs-Cafe, da ich gleich zu einem Termin fahre. Hoffe sehr, dass alles gut verläuft. Scheint ne aufwändige Sache zu sein. Mein höchster Respekt vor allen Entschärfungsteams, der  Feuerwehr &amp; Polizei']"
"Klein-Schmeink, Maria","['@SylRie04 @bueti @c_lindner @fdp Mir hat es schier den Atem verschlagen - herabsetzend statt würdigend, selbstgefällig, peinlich.']"
"Klein-Schmeink, Maria","['@pflegekraft_ms @K_SA @GruenSchwalbach Guck an, solang kennen wir uns erst? 😊 War da die kleine Migrationsgeschichte der Kartoffel dabei samt Rezepten aus vielen Weltregionen?']"
"Klein-Schmeink, Maria",['#Emsdetten\n#Altenberge\n#Havixbeck\n#Münster \nStichwahlen im Münsterland\n#ZeitfürGrün \n#Habeck']
"Klein-Schmeink, Maria","['Richtig: ""PiA befinden sich nicht in einer Ausbildung zur Psychologen oder zur Pädagogen, sondern sind mit dem Abschluss ihres Studiums vollwertige Fachkräfte“\n- Deshalb muss ein entsprechendes Gehalt gezahlt werden.  #PiA']"
